number,codeinsee,codepostal,cp,etage,idagence,idannonce,idtiers,idtypechauffage,idtypecommerce,idtypecuisine,idtypepublicationsourcecouplage,naturebien,nb_chambres,nb_photos,nb_pieces,position,prix,si_balcon,si_sdEau,si_sdbain,surface,typedebien,ville
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
12,750106,75006,75006,0,39738,143213989,13092,0,0,0,SL,1,2,10,3,12,1490000,0,0,0,72.72,Appartement,Paris 6ème
18,750106,75006,75006,0,84839,150076313,110252,0,0,américaine équipée,SL,1,2,8,3,18,1490000,0,0,0,95,Appartement,Paris 6ème
13,750116,75016,75016,0,108728,147424179,164003,0,0,américaine,BD,3,3,15,5,13,1490000,0,0,0,119,Appartement,Paris 16ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
16,750118,75018,75018,0,93920,148873133,140505,0,0,0,SL,1,3,10,5,16,1490000,1,0,0,113.43,Appartement,Paris 18ème
13,750116,75016,75016,0,1548,147013721,3136,0,0,séparée,BD,3,3,7,5,13,1490000,0,0,0,129,Appartement,Paris 16ème
14,750108,75008,75008,0,295006,145573435,337006,0,0,aucune,BD,3,3,8,4,14,1490000,1,0,0,120,Appartement,Paris 8ème
